Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
GDP per capita (current US$),NY.GDP.PCAP.CD,India,IND,367.556618107371,443.314204000774,1101.96091934604,1357.56370057352,1458.10314488683,1443.87952939042,1449.6059123387,1573.88149211052,1605.60543109026,1729.26802051544,1981.49904456819,2015.59048548675
GDP per capita (current US$),NY.GDP.PCAP.CD,Indonesia,IDN,585.076549951004,780.190200986579,2261.24722374577,3122.3628152165,3643.04393616103,3694.34894603237,3623.91158235135,3491.62479085767,3331.69512758628,3562.84575641971,3836.91381389271,3893.59607757239
GDP per capita (current US$),NY.GDP.PCAP.CD,"Iran, Islamic Rep.",IRN,2214.32749205514,1670.00946997849,5677.88852169889,6603.21226914401,7818.05723219579,7927.64754158673,6111.44060803083,5608.6025115113,4916.08593793143,5265.90663458425,5627.74926845456,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Iraq,IRQ,10326.9216621259,..,3853.94093481185,4657.28042580536,6045.49555071698,6836.0273134631,7076.87717988865,6818.8046210291,4989.80307473071,4649.46811513804,5143.66123200793,5878.03856646219
GDP per capita (current US$),NY.GDP.PCAP.CD,Ireland,IRL,14048.1062048571,26241.3646146973,52105.1524837739,48711.9499293773,51943.9631760903,48945.980232793,51665.1783058145,55628.1827105136,61908.7945308607,63558.6979263338,68941.8066532278,77449.7204939221
GDP per capita (current US$),NY.GDP.PCAP.CD,Isle of Man,IMN,..,20322.9461485526,65031.3318703261,69766.5211886388,77351.9588821432,76104.681367227,80431.6727965138,88974.2286497928,81606.2800333934,79155.541672096,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Israel,ISR,12644.9301213164,21027.7817338309,27713.447029768,30659.1277511137,33701.213098687,32543.4551534637,36344.315513024,37733.5929188595,35855.2750438447,37371.6269147791,40543.5841665702,41613.9979185485
GDP per capita (current US$),NY.GDP.PCAP.CD,Italy,ITA,20757.0886782131,20051.2421548342,36976.8455340664,35849.3731979401,38334.6838499718,34814.1251168487,35370.2752583755,35396.6657242265,30170.5166036556,30830.9226645832,32155.2058659338,34318.3511241724
GDP per capita (current US$),NY.GDP.PCAP.CD,Jamaica,JAM,1897.68696278779,3384.69486090546,4316.23105265842,4696.84189437613,5100.39695456875,5206.90672221284,4964.8327939275,4817.92592529038,4892.8974467695,4842.04501096139,5060.54492360667,5355.58263932713
GDP per capita (current US$),NY.GDP.PCAP.CD,Japan,JPN,25359.34702031,38532.0408752935,40855.1756354596,44507.6763859172,48167.9972684965,48603.4766497749,40454.4474578903,38109.4121125573,34524.4698609337,38794.3309405515,38331.9793978104,39286.7376488008
GDP per capita (current US$),NY.GDP.PCAP.CD,Jordan,JOR,1166.61027609729,1651.62244254198,3477.97879809556,3656.45367450307,3775.5193031013,3827.29445062868,3952.34031137257,4047.55314185272,4097.41143635249,4109.57481873331,4168.64160383499,4247.76872564413
GDP per capita (current US$),NY.GDP.PCAP.CD,Kazakhstan,KAZ,1647.46323090376,1229.00095844501,7165.22317483703,9070.48825285747,11634.0019047654,12386.7000029472,13890.6317716835,12807.2606866152,10510.7718884148,7714.84184376024,9030.31880602652,9331.04694986684
GDP per capita (current US$),NY.GDP.PCAP.CD,Kenya,KEN,361.328188915652,397.482658777519,905.131786128485,951.687961116879,971.63332904823,1136.87140571776,1210.38801408195,1315.80453537488,1336.8833490495,1410.52757107967,1568.20154066387,1710.51009699983
GDP per capita (current US$),NY.GDP.PCAP.CD,Kiribati,KIR,549.855506598051,796.888174759841,1311.99900201253,1516.81186907787,1735.01835782836,1788.50542068887,1715.76533141614,1642.76259749601,1542.5752495838,1584.80744578963,1625.575969558,1625.28610001512
GDP per capita (current US$),NY.GDP.PCAP.CD,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Korea, Rep.",KOR,6516.30575938957,11947.5791282061,18291.9195978633,22086.9529193201,24079.788523886,24358.7821758226,25890.0186698906,27811.36638377,27105.076226264,27608.2474287116,29742.8388613471,31362.75147294
GDP per capita (current US$),NY.GDP.PCAP.CD,Kosovo,XKX,..,1087.76240120887,3209.69410857047,3283.51030374783,3736.36321725391,3600.67347519389,3876.95830210742,4054.72133937609,3574.54333277778,3697.12167678699,3948.08815032105,4281.29232946159
GDP per capita (current US$),NY.GDP.PCAP.CD,Kuwait,KWT,8794.63122894273,18439.9003907245,37539.256022962,38577.3816572031,48618.8822913341,51978.9984836395,49388.1094012499,44062.3050995611,29869.5293908248,27653.1644010105,29474.5414315342,34243.9529098591
GDP per capita (current US$),NY.GDP.PCAP.CD,Kyrgyz Republic,KGZ,609.172891237019,279.620424920086,871.224389337854,880.037775119109,1123.8831680627,1177.97473487848,1282.43716202467,1279.76978265986,1121.08283510739,1120.66651300848,1242.76964282023,1281.36366078545
GDP per capita (current US$),NY.GDP.PCAP.CD,Lao PDR,LAO,203.255969785383,325.186998225846,948.653932285177,1140.59920478703,1378.36136494331,1581.39540349425,1825.66511330676,1998.33521471699,2134.70422381961,2308.80261610221,2423.8462031921,2567.54321653103
GDP per capita (current US$),NY.GDP.PCAP.CD,Latvia,LVA,..,3352.7312961928,12219.3737898048,11326.2194746243,13702.6894696051,13822.8055940347,15032.2820131489,15716.3690672011,13639.6941197963,14133.6829488022,15684.558518649,18088.9272518674
GDP per capita (current US$),NY.GDP.PCAP.CD,Lebanon,LBN,1012.64388071035,4491.63725889302,7371.10063894951,7756.74406876812,7703.38947185733,7985.85494092208,7923.851717266,7712.06284840621,7649.8326108624,7634.94654364282,7838.34338489943,8269.78767551923
GDP per capita (current US$),NY.GDP.PCAP.CD,Lesotho,LSO,350.06083916752,436.488351988266,890.99638326859,1183.42152969065,1391.34143527683,1329.27497081723,1245.24791858887,1279.494446004,1219.17785261068,1119.71975778363,1232.78691893924,1324.282767995
GDP per capita (current US$),NY.GDP.PCAP.CD,Liberia,LBR,..,306.832894733147,470.947619596855,513.445698620224,596.897081053795,657.936256349955,721.930055405248,721.182794835652,710.383857717515,714.623392230031,698.70176435511,674.209484710137
GDP per capita (current US$),NY.GDP.PCAP.CD,Libya,LBY,6514.32150398511,7142.77445181509,10275.266564444,12064.7806924218,5554.1791642315,13025.2813934413,10363.7894894551,6466.91027014384,4337.91913919348,4038.9706833761,5792.06510994303,7235.02811502498
GDP per capita (current US$),NY.GDP.PCAP.CD,Liechtenstein,LIE,49375.3252826544,74853.938729354,126082.492630969,141200.380010278,158156.599825792,149010.224898665,173058.317372602,178845.631017897,167290.939983907,165028.245029187,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Lithuania,LTU,..,3297.35470084107,11837.3910271086,11984.8685698823,14357.7352289471,14341.1816279932,15693.7867282599,16545.1226673996,14291.9064174959,14982.5330474739,16809.6482569674,19089.7075056564
GDP per capita (current US$),NY.GDP.PCAP.CD,Luxembourg,LUX,34645.1432443401,48735.995492187,103198.669312625,104965.306078267,115761.507705096,106749.013622989,113625.13289956,118823.648368575,100428.367962681,101305.527723083,104498.738671031,114340.498741773
GDP per capita (current US$),NY.GDP.PCAP.CD,"Macao SAR, China",MAC,9368.36863824419,15710.0869270706,40796.9618339517,52253.1553117325,66644.3853449773,76291.8474900231,89287.4540184115,93777.1067959425,75340.9869811152,73954.9567652342,81208.882074735,86355.407651836
GDP per capita (current US$),NY.GDP.PCAP.CD,Madagascar,MDG,265.676118926057,245.939065850803,415.689403429055,412.730934137725,454.963087350478,443.904749321728,461.720920533436,452.461543061501,402.088311769817,400.036275054268,448.400796541908,460.752780832755
GDP per capita (current US$),NY.GDP.PCAP.CD,Malawi,MWI,199.986342315353,156.385718599912,438.212042916878,478.668589704525,534.951264721663,391.561832360636,348.430269640572,371.269749625713,380.597033140938,315.777326372575,356.717573153369,389.398033178836
GDP per capita (current US$),NY.GDP.PCAP.CD,Malaysia,MYS,2441.74199054895,4043.66205143391,7292.49304372936,9040.56625117172,10399.372753345,10817.4428742856,10970.1232849014,11319.0797572756,9799.36753137135,9671.02471707407,10117.569032569,11238.9573725301
GDP per capita (current US$),NY.GDP.PCAP.CD,Maldives,MDV,963.841785800205,2234.57986558466,6636.41241602952,7076.66242320238,7291.42764039704,7265.61365556669,7928.45736514824,8499.36576172668,9033.3904129872,9282.72355273961,9801.62454193575,10223.6364890278
GDP per capita (current US$),NY.GDP.PCAP.CD,Mali,MLI,317.389306906928,269.871137691703,698.218382466668,709.581964584771,836.509809417356,778.669462492053,805.259668494187,847.150266858533,751.170496562966,779.874933008414,828.613220238384,901.403100689224
GDP per capita (current US$),NY.GDP.PCAP.CD,Malta,MLT,7191.92360259617,11039.0565074511,20675.5825862064,21087.7946931036,22823.4431054898,21931.7476232751,23830.9370579095,25961.3278775346,24046.2753502958,25128.9373782665,27241.0906440045,30074.7411850959
GDP per capita (current US$),NY.GDP.PCAP.CD,Marshall Islands,MHL,1660.12988936134,2185.8353200796,2713.2,2926.74839442217,3064.87237091153,3265.52003808382,3351.02743334855,3202.59710732961,3128.4997997876,3368.80401835975,3516.7143201626,3621.17409480766
GDP per capita (current US$),NY.GDP.PCAP.CD,Mauritania,MRT,501.193398405245,491.842761081949,1079.23393059593,1241.42875580126,1435.6354154142,1411.35283025415,1477.36153924563,1366.80896155962,1194.31251537905,1135.55864615868,1161.78545671604,1218.59640995207
GDP per capita (current US$),NY.GDP.PCAP.CD,Mauritius,MUS,2506.17931226708,3929.07549349379,7318.12640972422,8000.37643182154,9197.02697152061,9291.22761861899,9637.00265000958,10153.9382184867,9260.44730250635,9681.61856689674,10484.9083620411,11238.6903948961
GDP per capita (current US$),NY.GDP.PCAP.CD,Mexico,MEX,3112.26870598472,7157.81449985734,8002.97210649807,9271.39823324639,10203.4208543113,10241.7279153745,10725.1833166036,10922.3760488647,9605.95235103139,8739.14247139677,9281.10148290743,9698.0841865066
GDP per capita (current US$),NY.GDP.PCAP.CD,"Micronesia, Fed. Sts.",FSM,1528.54072128015,2171.52660099439,2718.78319980578,2881.37614054863,3001.47027549541,3120.66962662431,2983.59798349791,2959.62064665041,2894.34501124937,2993.20056253686,3018.39689930827,3058.43181818182
GDP per capita (current US$),NY.GDP.PCAP.CD,Moldova,MDA,..,354.003798172847,1525.52611882763,1958.13369717991,2363.59374904742,2446.7253157714,2668.68303171369,2674.11633164002,2179.23362495857,2272.40570707297,2724.49309280928,3189.35581212262
GDP per capita (current US$),NY.GDP.PCAP.CD,Monaco,MCO,84289.5595438943,82367.9912769359,154762.199426852,150585.448911112,168785.940809485,157515.899069445,177593.351895053,189170.895671097,165920.223639409,169904.18209586,166726.051925682,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Mongolia,MNG,1172.4430658221,474.216896516578,1714.36054504148,2643.29291416763,3757.5586328813,4351.8869200565,4366.07590145025,4158.52571473091,3918.57917389554,3660.15074616061,3671.94841892492,4103.69749259392
GDP per capita (current US$),NY.GDP.PCAP.CD,Montenegro,MNE,..,1627.07263304394,6727.10551982115,6682.28115774575,7318.74469026724,6586.7212793222,7186.43192406181,7378.34528902948,6514.27269528653,7028.93657685094,7784.06528996557,8760.69228579702
GDP per capita (current US$),NY.GDP.PCAP.CD,Morocco,MAR,1206.01183797183,1334.94305104384,2866.92419864666,2839.92516805933,3046.94913644957,2912.65827494029,3121.68117550498,3171.69919227376,2875.25798516781,2897.66343955565,3036.17106160684,3237.88336815666
GDP per capita (current US$),NY.GDP.PCAP.CD,Mozambique,MOZ,193.425952390773,283.225482383085,476.603468856674,431.515471518473,542.890958941165,613.984066002961,626.69775579491,645.248880313608,547.238093853497,391.552894770249,441.61783689092,490.167582289902
GDP per capita (current US$),NY.GDP.PCAP.CD,Myanmar,MMR,..,190.606231910312,734.44600674882,979.051630004942,1176.24245336109,1165.79432896131,1162.33144011893,1251.82076450814,1133.00281580351,1192.49533785043,1249.82875661238,1325.95292370622
GDP per capita (current US$),NY.GDP.PCAP.CD,Namibia,NAM,1944.13762113919,2136.44024281489,4265.25874549596,5324.6170395396,5753.9871478243,5930.54847260768,5694.08263428425,5624.13534097711,5032.88976228194,4786.23530295128,5646.45600733184,5931.45388457263
GDP per capita (current US$),NY.GDP.PCAP.CD,Nauru,NRU,..,..,4456.620561799,4920.94549912269,7227.07492665093,10101.9001734944,10038.9491043601,9872.0325921232,8013.1478400396,7820.9094908345,8844.41714968444,9030.07106447406
GDP per capita (current US$),NY.GDP.PCAP.CD,Nepal,NPL,191.878904234015,229.4902871214,478.173181617538,592.401097450929,699.429337677581,698.466479416086,715.923743046061,743.413381296219,792.552890593381,777.147595512165,900.57390358461,1025.79835586617
GDP per capita (current US$),NY.GDP.PCAP.CD,Netherlands,NLD,21290.8603827045,26149.41107829,52514.0271165323,50950.0343435181,54159.3466126142,50073.0056559308,52184.0618504931,52830.1742328055,45175.2318933798,46007.8529206547,48482.766210439,52978.4361586128
GDP per capita (current US$),NY.GDP.PCAP.CD,New Caledonia,NCL,14800.0286943521,12579.5951055864,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,New Zealand,NZL,13663.0216184298,13641.1027183822,28201.2322839936,33692.0108346543,38426.5508077771,39970.4400394577,42949.1422285498,44533.7830906379,38559.5470380365,40026.8521964671,42260.1251767853,41966.0091846374
GDP per capita (current US$),NY.GDP.PCAP.CD,Nicaragua,NIC,241.87647004145,1007.50142861723,1444.37517903758,1503.8675441757,1655.8109631598,1760.46056961056,1811.63803574901,1934.06401099469,2049.85141546244,2107.57423769183,2168.19123997963,2028.89689057351
GDP per capita (current US$),NY.GDP.PCAP.CD,Niger,NER,309.056882927325,158.704974820638,339.143617652222,347.343040654604,374.482864483226,390.119909653729,414.388613126623,427.737226040128,360.853384070947,362.131132274334,375.869489673522,411.688942542622
GDP per capita (current US$),NY.GDP.PCAP.CD,Nigeria,NGA,567.528672858345,567.930736009565,1891.33537046421,2292.44515619082,2520.40416579378,2746.99178858383,2998.07284264118,3222.69353725587,2730.4303237015,2175.99967021858,1968.55958830544,2028.18197017598
GDP per capita (current US$),NY.GDP.PCAP.CD,North Macedonia,MKD,2354.26346244494,1854.14595610107,4544.00883488258,4542.89971678317,5063.78698606358,4698.14129350594,5210.67583028154,5468.48086914212,4840.27312286783,5129.15896023703,5417.64201944282,6083.71894832148
GDP per capita (current US$),NY.GDP.PCAP.CD,Northern Mariana Islands,MNP,..,..,14669.7913014596,14804.2467250931,13571.0582833444,13827.7696967465,14274.2406542056,15278.9078745141,16690.5700968089,22246.7430768136,28163.7848732364,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Norway,NOR,28242.943738533,38146.7153917477,80067.1766382996,87770.2668443401,100711.224780553,101668.170658652,103059.24822759,97199.9190963458,74521.56993249,70941.5252680833,75704.2486981247,81807.198038676
GDP per capita (current US$),NY.GDP.PCAP.CD,Oman,OMN,6448.12768493202,8601.25416998664,16823.7716507022,19281.1656336502,20896.746978071,21923.5480214797,20926.5540495711,20131.9813016555,16150.8872575968,14721.6473328796,15170.3517435517,16418.9269283158
GDP per capita (current US$),NY.GDP.PCAP.CD,Pakistan,PAK,371.678566172355,519.534326794845,957.995680750104,988.754128341182,1164.97612914872,1198.10900052752,1208.90431029644,1251.16410422834,1356.66773135083,1368.45432627629,1466.84309577722,1472.89313366943
GDP per capita (current US$),NY.GDP.PCAP.CD,Palau,PLW,..,7577.04789322167,9992.03171998906,10184.5168476747,10889.5801634263,12168.2823129252,12799.3695331137,13938.2219448542,16593.4899518823,17150.0423131171,16274.9045372866,17317.872619646
GDP per capita (current US$),NY.GDP.PCAP.CD,Panama,PAN,2603.84662236786,4060.32449292618,7576.14046655482,8082.02845866252,9358.25147451101,10722.2836326295,11889.1276274385,12796.0700430496,13630.3079737945,14356.3240541798,15166.124432066,15575.0725482915
GDP per capita (current US$),NY.GDP.PCAP.CD,Papua New Guinea,PNG,697.539572978224,602.186902266008,1626.29898269749,1949.3485595259,2406.89710300961,2790.69958745011,2729.87555089863,2920.77482513456,2679.32671103336,2509.62900700485,2640.153572462,2722.60467940151
GDP per capita (current US$),NY.GDP.PCAP.CD,Paraguay,PRY,1376.16467314413,1663.60525171951,3624.57105807169,4355.93493867734,5322.96375987671,5183.08287691315,5926.83286284344,6102.94323272326,5406.70385708338,5319.41021789703,5680.58076826353,5871.46706441738
GDP per capita (current US$),NY.GDP.PCAP.CD,Peru,PER,1196.58685819634,1955.58800627896,4196.31279301889,5082.35475666351,5869.32307961474,6528.97221785312,6756.75276926556,6679.34194841806,6227.58671646074,6205.37090038145,6700.81138040492,6947.2566270938
GDP per capita (current US$),NY.GDP.PCAP.CD,Philippines,PHL,715.913712086446,1038.90853988362,1821.52394073725,2124.05676974627,2345.32775427825,2572.62942497398,2749.38663574006,2831.31666726863,2867.15199022128,2941.21203999356,2981.93415144162,3102.71336329931
GDP per capita (current US$),NY.GDP.PCAP.CD,Poland,POL,1731.20953112388,4492.73963176594,11527.5932279825,12599.5335818707,13893.509259001,13145.5392627865,13781.0626053813,14347.9145754456,12572.3218484765,12431.5754242492,13861.0515579074,15424.0460254454
GDP per capita (current US$),NY.GDP.PCAP.CD,Portugal,PRT,7885.39401919224,11502.3968126428,23063.9716141302,22538.6540773482,23196.1837500759,20577.4026375899,21618.7353389663,22077.5361325219,19252.6349536042,19977.3984908279,21291.430881308,23145.7348414564
GDP per capita (current US$),NY.GDP.PCAP.CD,Puerto Rico,PRI,8652.50749222505,16192.1269719638,25768.7258883384,26435.74878578,27278.8830499205,27944.7338937424,28513.1657351067,28981.4573305866,29764.0538920397,30628.7547758033,31353.4341794183,31651.3481514031
GDP per capita (current US$),NY.GDP.PCAP.CD,Qatar,QAT,15454.0823281296,29976.117039047,59094.4449369175,67403.1602978106,82409.5803345471,85076.1479273998,85050.9109716822,83858.5283798723,63039.0165548075,57163.0609918357,61264.3964777979,69026.4688025751
GDP per capita (current US$),NY.GDP.PCAP.CD,Romania,ROU,1680.70562287227,1659.90763954548,8548.11867218639,8209.9194562169,9104.99562203019,8535.0468756267,9555.2442173314,10026.9735781794,8977.49854425137,9567.0977819133,10792.9562796666,12301.1864034302
GDP per capita (current US$),NY.GDP.PCAP.CD,Russian Federation,RUS,3485.11230559947,1771.59782952435,8562.81369694433,10674.9972024225,14351.2120537731,15434.5747807082,16007.089993444,14100.7291028658,9313.78754166624,8745.37511648808,10750.5871197198,11288.8724435206
GDP per capita (current US$),NY.GDP.PCAP.CD,Rwanda,RWA,349.873357553015,228.637709623675,549.240041071574,576.049201001347,637.628438297439,695.274082936241,704.980159418804,723.281840989822,728.081757390407,726.353048999624,762.499163641385,772.967838382225
GDP per capita (current US$),NY.GDP.PCAP.CD,Samoa,WSM,772.505849126603,1542.06673580116,3039.50848427914,3458.18871513762,3946.17308402948,4237.01462989779,4219.90973818392,4188.73367854175,4155.27935285323,4043.69399975932,4307.80546397731,4392.46775479595
GDP per capita (current US$),NY.GDP.PCAP.CD,San Marino,SMR,..,40124.459901621,76686.0212987512,68496.3606802049,64890.2388634279,56068.4345458956,57302.6880026149,54282.8097987205,45774.5878900486,46692.3510916145,48494.5514112427,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sao Tome and Principe,STP,..,..,1067.91733397689,1094.71063611153,1263.86552259429,1340.52650698418,1577.02232910998,1782.7977562404,1595.86142275725,1710.13394767919,1811.00963265499,2001.14090226164
GDP per capita (current US$),NY.GDP.PCAP.CD,Saudi Arabia,SAU,7246.01636663312,9171.33014480091,16113.1424853358,19262.5476811757,23745.8016143404,25243.3586984024,24844.7443709487,24463.9031638501,20627.9327820675,19879.2975304177,20803.7425657324,23219.1304831033
GDP per capita (current US$),NY.GDP.PCAP.CD,Senegal,SEN,961.573946470954,604.654066013211,1317.23568743243,1278.97775412843,1371.72335307897,1330.0574481376,1375.67875390488,1394.79474326494,1218.76424640812,1269.04040702421,1367.21894802796,1521.9535542169
GDP per capita (current US$),NY.GDP.PCAP.CD,Serbia,SRB,..,870.136314534033,6169.11419477823,5735.42285659849,6809.15980400146,6015.94522756969,6755.07351070594,6600.0566499116,5585.1178082606,5756.38119351044,6284.192671588,7233.99587424704
GDP per capita (current US$),NY.GDP.PCAP.CD,Seychelles,SYC,5302.84372714197,7578.85105298846,9706.95605963959,10804.6844747547,12189.0951601357,12006.68296237,14765.6739800428,14700.3343408386,14745.3414620288,15077.8390242853,15683.6564988559,16433.9352865158
GDP per capita (current US$),NY.GDP.PCAP.CD,Sierra Leone,SLE,150.389032266233,138.698692243778,391.201005316528,401.835001366837,448.337525527861,566.378656937493,716.835304734774,714.700712388696,588.228452702849,501.415712857832,499.38070781976,522.858128404118
GDP per capita (current US$),NY.GDP.PCAP.CD,Singapore,SGP,11861.7561591366,23852.3270285975,38927.2068817715,47236.9602345421,53890.4287270504,55546.4885386921,56967.4257940383,57562.5307937678,55646.6187469505,56724.1703858863,60297.7937806208,64581.9440183954
GDP per capita (current US$),NY.GDP.PCAP.CD,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Slovak Republic,SVK,2395.56458240433,5402.9297536132,16512.9819723317,16600.6135880385,18187.1574419478,17274.6423040509,18191.612786163,18629.7796630086,16182.3037239884,16544.2278104487,17579.2593991421,19546.9019028513
GDP per capita (current US$),NY.GDP.PCAP.CD,Slovenia,SVN,9073.70874128931,10227.7367703685,24633.7978523083,23437.4720211387,24985.2482718393,22532.4356384588,23357.939198652,24194.974352808,20887.5196403428,21617.5798546719,23449.5745165237,26234.0228962506
GDP per capita (current US$),NY.GDP.PCAP.CD,Solomon Islands,SLB,970.016054620333,1054.38824573508,1160.30164763159,1290.39877914169,1722.41811261585,1913.23202227315,1977.45141074327,1996.78117583183,1914.46792551698,1990.0314969426,2077.12603765032,2162.65180398781
GDP per capita (current US$),NY.GDP.PCAP.CD,Somalia,SOM,..,..,..,..,..,..,496.10652529156,488.856978672603,483.358961660611,482.178564791491,488.583306503977,498.662260528511
GDP per capita (current US$),NY.GDP.PCAP.CD,South Africa,ZAF,3139.99133763448,3032.43951878748,5862.79734021167,7328.61562893966,8007.41284634441,7501.37861403795,6828.98939308861,6428.26726092815,5733.12256865859,5262.05288581397,6120.5068002413,6339.57435433862
