Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
GDP per capita (current US$),NY.GDP.PCAP.CD,South Sudan,SSD,..,..,1337.89274868344,1654.05567593957,1813.3705147154,1025.22992539902,1280.30719725591,1258.37812681629,1154.80094905878,283.487801728826,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Spain,ESP,13767.3814721712,14676.7060880231,32334.0054777912,30736.6278530812,31835.2888008408,28563.8590381915,29211.7737455935,29623.1644451343,25817.3866083761,26622.2991436203,28208.2610532181,30523.8592390474
GDP per capita (current US$),NY.GDP.PCAP.CD,Sri Lanka,LKA,463.618631805931,869.696516609157,2090.4018261396,2799.64887619972,3200.83382914016,3350.52187589289,3610.28936304898,3819.25352972265,3843.78067184442,3886.29150165239,4104.63098320435,4102.48135014467
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Kitts and Nevis,KNA,5396.53016164777,9836.19582836556,15783.5838560159,15643.5668199046,16557.690719431,16044.1161268912,16878.1904573943,18057.615305661,18286.3193850042,18575.7517331181,19060.5707200677,19829.4283169728
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Lucia,LCA,3756.21884375319,5323.37535680248,7425.0266722323,8037.47296712228,8227.39408163575,8139.89204607164,8343.79537356784,8650.81828137645,9160.73415733431,9377.88685788397,10003.2598650984,10315.0260751215
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Vincent and the Grenadines,VCT,2236.28877407421,3676.43964197256,6232.71936134053,6292.78982922694,6242.19328083946,6390.31438871896,6639.62179139933,6684.8036221569,6921.40975020217,7041.56080428349,7149.63086622199,7377.67883199414
GDP per capita (current US$),NY.GDP.PCAP.CD,Sudan,SDN,483.952592007859,366.172807593807,1238.18084548838,1489.87691083872,1672.1032945892,1882.24677012331,1943.91645802007,2163.15589835214,2486.74565866274,2398.10187999332,3015.02442975186,977.273635724417
GDP per capita (current US$),NY.GDP.PCAP.CD,Suriname,SUR,958.614698100541,2012.26028656387,7408.66767388863,8255.7968587048,8263.17292305383,9201.00878530056,9402.23313695562,9472.00759951427,8561.97417855142,5606.71207532403,5379.11941495353,5950.21394733953
GDP per capita (current US$),NY.GDP.PCAP.CD,Sweden,SWE,30196.0564643087,29323.2077637698,46256.2379366405,52132.9185271581,59666.0720198904,57197.1993076414,60347.6874885834,59241.6063787415,50832.5527092655,51617.5403524643,53253.4766411192,54111.9721723671
GDP per capita (current US$),NY.GDP.PCAP.CD,Switzerland,CHE,38428.3855023167,37868.3230595798,69927.4687701171,74605.7210207051,88415.6280609527,83538.2300783858,85112.4643984141,86605.5633762421,82081.5971239792,80037.5030399055,80333.4449447719,82838.9294445761
GDP per capita (current US$),NY.GDP.PCAP.CD,Syrian Arab Republic,SYR,988.94867216421,1177.62926773348,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Tajikistan,TJK,497.632026083843,138.428879512683,676.12341925805,749.552711015842,847.382101810518,969.296473144289,1048.22729256115,1104.17168941376,929.095857223746,802.518004052824,806.041573098044,826.621530538704
GDP per capita (current US$),NY.GDP.PCAP.CD,Tanzania,TZA,173.790639184874,410.952327593101,695.216776812045,743.403784726004,781.437014324276,867.867680563228,970.416938425046,1030.09291747653,947.933446487903,966.474622354379,1004.84112066441,1050.67525379846
GDP per capita (current US$),NY.GDP.PCAP.CD,Thailand,THA,1508.94273670514,2007.73636311799,4213.00154064051,5076.34299245077,5492.11542712668,5860.58061021939,6168.26489540709,5951.88370233604,5840.04694787593,5978.61145407809,6578.18886493522,7273.56320732092
GDP per capita (current US$),NY.GDP.PCAP.CD,Timor-Leste,TLS,..,497.131415702736,2978.43730330275,3656.95217543315,5095.48904274158,5879.69978194615,4888.31712299426,3441.65057088198,2585.15387819439,2053.27379771613,2000.60119103569,2035.53390768881
GDP per capita (current US$),NY.GDP.PCAP.CD,Togo,TGO,431.450159769201,302.206394294343,538.441951576399,533.508791977233,586.328841545215,571.839428880573,621.222259778549,640.081611119276,570.680737075619,587.874409389324,619.066370987019,671.840687558773
GDP per capita (current US$),NY.GDP.PCAP.CD,Tonga,TON,1194.54103416891,2065.50266053231,3062.53309062159,3553.22061448636,4084.6241317437,4597.74230534531,4428.56648134984,4393.9408110033,4320.63799011384,3966.15652021899,4217.47650679527,4364.01556134949
GDP per capita (current US$),NY.GDP.PCAP.CD,Trinidad and Tobago,TTO,4150.30185502442,6435.16468252829,14514.1417224997,16683.3553787376,19034.1491966652,19161.9599135545,20026.7875344705,20169.6530123585,18332.4903052311,15786.1205236442,16076.0820382225,16843.701611713
GDP per capita (current US$),NY.GDP.PCAP.CD,Tunisia,TUN,1491.12212876029,2211.82681728547,4128.46278261191,4141.97635336459,4264.67494604737,4152.67858707583,4222.70324540611,4305.47416504834,3859.8144363739,3698.56507526382,3494.31886448228,3446.60723792022
GDP per capita (current US$),NY.GDP.PCAP.CD,Turkey,TUR,2794.35039016178,4316.54890770477,9038.52014980388,10672.3892452162,11335.5105096808,11707.2597122125,12519.3914259008,12095.8545719465,10948.7246068236,10820.633842346,10499.7455731688,9311.36611728167
GDP per capita (current US$),NY.GDP.PCAP.CD,Turkmenistan,TKM,865.789417037966,643.174725992465,4036.4559987796,4439.20038235805,5649.95227819669,6675.18565772239,7304.28713230982,7962.23909840679,6432.68070195019,6389.54840833488,6587.09031628698,6966.63541063077
GDP per capita (current US$),NY.GDP.PCAP.CD,Turks and Caicos Islands,TCA,..,..,22019.6577315714,21028.4081445193,21835.0831410852,21009.8858098984,21328.9790101063,23296.3369051995,24832.5963703066,25995.1724609535,25933.6074363465,27142.2277976902
GDP per capita (current US$),NY.GDP.PCAP.CD,Tuvalu,TUV,990.064819950998,1462.85469981826,2599.89570138916,3022.28882031784,3640.86143317968,3507.93691138349,3454.6849532077,3398.81894157592,3197.79564502867,3255.89486619818,3572.60836706326,3700.71067713471
GDP per capita (current US$),NY.GDP.PCAP.CD,Uganda,UGA,248.029367198959,261.868997701026,578.423056421838,622.498845744984,602.684651383698,668.832461950198,689.154814165601,739.373926961991,709.021038589161,608.705735097409,631.522719792278,643.139670191672
GDP per capita (current US$),NY.GDP.PCAP.CD,Ukraine,UKR,1569.73943340979,635.708963537223,2542.99713594958,2965.14236549771,3569.75702740477,3855.4212801318,4029.71550372131,3104.65829575449,2124.66266591114,2187.73199668415,2640.67567655839,3095.17358053586
GDP per capita (current US$),NY.GDP.PCAP.CD,United Arab Emirates,ARE,27729.4664216648,33291.419366353,32024.1816031187,33893.303514039,39194.6766208456,40976.4997112455,42412.6302780364,43751.8388860721,38663.3838066363,38141.8467585492,40325.3820005643,43004.9486462341
GDP per capita (current US$),NY.GDP.PCAP.CD,United Kingdom,GBR,19095.4669984608,27987.7511611116,38454.2265003904,39079.8426055813,41652.5570850153,42018.7254635533,42938.4251760491,46967.6681352092,44472.1517014461,40539.9196069162,39932.0602923845,42491.3644350973
GDP per capita (current US$),NY.GDP.PCAP.CD,United States,USA,23888.6000088133,36334.9087770589,47099.9804711343,48466.8233750801,49883.1139837344,51603.4972614412,53106.9097703155,55032.9579979166,56803.4724334919,57904.2019610641,59927.9298339535,62641.0140973573
GDP per capita (current US$),NY.GDP.PCAP.CD,Uruguay,URY,2990.3642477705,6875.02132755276,9451.93244869934,11992.0166261774,14236.681188686,15171.5846634188,16973.6742130217,16831.9729440778,15613.7642726429,15387.1440299446,16437.2448692778,17277.9701105496
GDP per capita (current US$),NY.GDP.PCAP.CD,Uzbekistan,UZB,651.419206137363,558.226802377,1213.26532816388,1377.08214046938,1564.96694510875,1740.4682979775,1907.56170445805,2492.33664277468,2615.025134487,2567.79941835001,1826.56703999223,1532.37163919396
GDP per capita (current US$),NY.GDP.PCAP.CD,Vanuatu,VUT,1080.67245018643,1470.57226526613,2649.61814352873,2966.85711598678,3264.5370165591,3133.09020920348,3124.23307756588,3088.25830265504,2721.63593635591,2830.96528369865,2976.1071160324,3033.40814644607
GDP per capita (current US$),NY.GDP.PCAP.CD,"Venezuela, RB",VEN,2475.38047254573,4842.03720158812,11765.1001763251,13825.3580883312,10955.3499126366,12985.5053251065,12456.7124535391,16054.4905130962,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Vietnam,VNM,95.1882501808876,390.093326052633,1217.26855530412,1317.89070617836,1525.11598800104,1735.14127643805,1886.67189633671,2030.26195473318,2085.10148409879,2192.21453866566,2365.62166567374,2563.82073058085
GDP per capita (current US$),NY.GDP.PCAP.CD,Virgin Islands (U.S.),VIR,..,..,38771.2743877127,40043.1901659314,39144.1657740184,37849.7287205036,34819.1477546185,33573.0970301435,34797.14046978,35931.5412519766,35938.0243875154,..
GDP per capita (current US$),NY.GDP.PCAP.CD,West Bank and Gaza,PSE,..,1476.17185000238,1970.18296337398,2354.12598671847,2695.19385339015,2834.02152463393,3060.3123893102,3046.82179844817,2967.85174651975,3074.29115236515,3254.48588658763,3198.86664447405
GDP per capita (current US$),NY.GDP.PCAP.CD,"Yemen, Rep.",YEM,482.247874017314,554.448633427793,1116.08459430356,1334.78484461341,1374.62131310366,1446.53628022096,1607.15227488681,1674.00276613816,1608.7443121263,1139.87056813026,963.494720967854,944.408499373419
GDP per capita (current US$),NY.GDP.PCAP.CD,Zambia,ZMB,408.769534724677,345.689554372848,1159.90776214745,1489.45906989027,1672.94982959625,1763.09418353303,1878.90348886702,1763.05623909703,1332.19432103691,1280.57844679257,1534.86537052245,1539.90015779907
GDP per capita (current US$),NY.GDP.PCAP.CD,Zimbabwe,ZWE,841.972989778691,563.057741053574,771.598785915315,948.33185445926,1093.65400227511,1304.96980167411,1430.00081795572,1434.89934002278,1445.07106198798,1464.58352903946,1602.40350699048,2146.99638487707
GDP per capita (current US$),NY.GDP.PCAP.CD,Arab World,ARB,2007.16332476524,2603.87206925193,5182.36388130857,5945.67855757046,6889.09180617429,7503.17418436682,7551.28283362298,7497.72692481426,6458.70225830363,6202.6904062711,6284.73772306094,6625.50731891516
GDP per capita (current US$),NY.GDP.PCAP.CD,Caribbean small states,CSS,2989.00230246152,5247.24545768785,8400.74956742485,9075.70645677664,9743.61978631447,10007.3711480199,10090.0273352948,10149.1971206975,9916.66667364213,9242.03517827813,9442.91279388821,9910.39788515969
GDP per capita (current US$),NY.GDP.PCAP.CD,Central Europe and the Baltics,CEB,2368.09790992463,3943.33912219781,12288.0249139147,12567.4049958914,13872.6154104473,12998.6652692918,13710.0806155707,14152.3938349267,12467.4501758696,12773.7838358706,14167.6491028513,15902.2996108263
GDP per capita (current US$),NY.GDP.PCAP.CD,Early-demographic dividend,EAR,896.463340051947,1332.57310611718,2456.733986016,2938.87973238544,3246.21183717684,3354.50324262499,3367.69620722823,3439.54674295685,3291.52860729649,3321.45729935824,3545.02222103627,3581.45598228119
GDP per capita (current US$),NY.GDP.PCAP.CD,East Asia & Pacific,EAS,2597.05460777102,4044.31859056215,6626.67614626843,7673.74164598445,8836.85459383182,9392.8954260587,9433.15053493532,9647.92955526283,9526.57630400184,9766.12286889876,10332.8322621933,11132.2296645573
GDP per capita (current US$),NY.GDP.PCAP.CD,East Asia & Pacific (excluding high income),EAP,413.033771111908,955.250040834473,3325.11235135643,4002.5996527919,4855.83297345441,5375.71557321558,5887.59608281958,6282.87532190418,6487.75690206452,6554.7912428556,7081.77637859757,7820.71227950796
GDP per capita (current US$),NY.GDP.PCAP.CD,East Asia & Pacific (IDA & IBRD countries),TEA,417.468020288685,965.487822087593,3360.68299270692,4045.41106826281,4907.6917430464,5432.98087599952,5950.1873771972,6349.52185871823,6556.42041891565,6623.97818901189,7156.32031869716,7902.8493462945
GDP per capita (current US$),NY.GDP.PCAP.CD,Euro area,EMU,18864.6796938576,20181.6238796925,38511.1866692587,37635.9281145018,40639.333535278,37635.4904065066,39143.0670710693,39885.0614326076,34411.2547409351,35180.7495786533,37034.08536758,39995.9743148978
GDP per capita (current US$),NY.GDP.PCAP.CD,Europe & Central Asia,ECS,10490.2949770596,11627.6786214772,23128.7248996252,23572.5587811325,26053.5417830546,25011.1243788226,26014.4140953724,26250.3026460845,22499.5877470366,22330.6631411294,23512.0943586459,25069.7725453601
GDP per capita (current US$),NY.GDP.PCAP.CD,Europe & Central Asia (excluding high income),ECA,2420.04181620094,1779.10222231319,6561.73012945425,7773.1697146638,9555.60926934801,10063.0267929943,10633.8432778288,9885.82858131738,7517.91247803331,7161.5135534936,7979.76034048572,8125.76906050684
GDP per capita (current US$),NY.GDP.PCAP.CD,Europe & Central Asia (IDA & IBRD countries),TEC,2382.55276502934,2049.53226928544,7071.71473546076,8249.42246508424,9976.51225029488,10356.8665672757,10929.8309202302,10297.3322234395,7981.26709766435,7648.51844554889,8516.29187660813,8788.47217036791
GDP per capita (current US$),NY.GDP.PCAP.CD,European Union,EUU,15864.9407472374,18250.3093103516,34035.8239028828,33729.2116139824,36457.4123798002,34284.5430832961,35635.9083305173,36736.5662331351,32265.0817082989,32379.6474642096,33864.166064228,36531.7308293553
GDP per capita (current US$),NY.GDP.PCAP.CD,Fragile and conflict affected situations,FCS,..,653.599877373865,1296.21369814888,1510.91623128527,1611.69170026739,1812.54833741091,1843.2830233592,1820.53820058653,1604.23723584614,1505.74077960332,1645.14445725453,1615.16029158997
GDP per capita (current US$),NY.GDP.PCAP.CD,Heavily indebted poor countries (HIPC),HPC,379.446160623657,344.395900441645,706.488139402619,759.414401867423,825.36836172123,863.611444679249,937.130037262808,963.564635458931,919.60137381863,916.401453980508,990.586869563415,931.082905228974
GDP per capita (current US$),NY.GDP.PCAP.CD,High income,HIC,18824.5840418409,25593.379923017,37632.6843820342,39169.9121786448,42067.6065477945,41867.9310250033,42121.8194812579,42776.4494190336,40165.461323874,40763.0858603254,42346.1732461324,44705.8730597169
GDP per capita (current US$),NY.GDP.PCAP.CD,IBRD only,IBD,995.930594905985,1457.7847151109,3759.5775024226,4520.90479480213,5288.37990511302,5566.43522352931,5825.14161088833,5957.28889972233,5569.06018198571,5547.9906360298,6052.03861067607,6383.67595205185
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA & IBRD total,IBT,880.754650181122,1236.24191987118,3099.73811643787,3702.8217851557,4308.06761015059,4525.24798076262,4733.18371085148,4842.61387200083,4525.15738958524,4483.51940392346,4858.92833931345,5094.65262563418
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA blend,IDB,525.212463269405,547.648498179529,1348.86693725323,1537.54863344858,1733.90690025164,1864.97324943436,1981.71397864084,2125.49064561093,1973.22411235597,1787.14029237199,1733.46049894139,1783.29905551662
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA only,IDX,347.742624341655,359.597964605363,740.923946377821,823.477935869044,904.086198015855,932.959874719449,1013.07363190011,1065.61888323037,1056.80539479127,1060.14406372819,1147.04662371405,1126.02737880294
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA total,IDA,409.368816465468,424.53363502013,948.631559914227,1068.20470013323,1189.37726074472,1254.49141653378,1347.17959665575,1431.89664554251,1372.6353315118,1308.99675157711,1345.32433324963,1349.6294318427
GDP per capita (current US$),NY.GDP.PCAP.CD,Late-demographic dividend,LTE,1099.81529422064,1662.98846982941,5192.32832948046,6190.07010495879,7501.20416134037,7976.08038533614,8546.80979245608,8799.33160834564,8192.17544618921,8142.69421072263,8943.25320963468,9684.10462115806
GDP per capita (current US$),NY.GDP.PCAP.CD,Latin America & Caribbean,LCN,2665.29051517606,4389.80165179991,7386.95382570994,9058.33021954668,10184.8526160037,10177.5629651185,10316.4888179922,10405.4842992802,8856.92881680014,8561.87535815475,9397.62070912358,9023.50482339477
GDP per capita (current US$),NY.GDP.PCAP.CD,Latin America & Caribbean (excluding high income),LAC,2595.25548271603,4223.89931247029,7106.03759523029,8760.29919491797,9861.54846721271,9815.65085298267,9927.19902249796,10050.9592231491,8449.22341410051,8131.54100916324,8959.80202540338,8527.55021502256
GDP per capita (current US$),NY.GDP.PCAP.CD,Latin America & the Caribbean (IDA & IBRD countries),TLA,2597.78017414547,4305.78670762879,7265.38901335598,8974.00798405259,10119.5234712874,10102.2956283774,10237.8071688908,10322.9423922317,8716.40675812638,8404.75274205975,9253.66648399388,8881.07710477437
GDP per capita (current US$),NY.GDP.PCAP.CD,Least developed countries: UN classification,LDC,318.06648580467,323.699705135628,716.482628389364,804.022644319157,901.512716083744,940.308857628177,994.315413307272,1055.07852108546,1019.80550465952,996.431978125181,1092.65396589394,1042.15688567211
GDP per capita (current US$),NY.GDP.PCAP.CD,Low & middle income,LMY,863.192157902299,1188.30231381043,2996.86674233851,3588.5722509777,4182.32792842825,4404.94673532867,4608.14246581582,4719.20275686925,4418.26365572421,4378.15729093091,4743.06386199689,4967.75298688839
GDP per capita (current US$),NY.GDP.PCAP.CD,Low income,LIC,307.587202424895,314.442032596223,595.788536011103,638.231008539885,696.494941284549,733.24722953866,783.179075828415,822.026203940177,790.891131184989,737.007061489546,766.517216376315,811.178536682247
GDP per capita (current US$),NY.GDP.PCAP.CD,Lower middle income,LMC,484.693690510023,566.618410596947,1377.37748326107,1659.70839437519,1845.60786653571,1907.16161491627,1962.1322929001,2040.16551129978,1995.94054376292,2049.09322458204,2187.49882855239,2218.89974912334
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle East & North Africa,MEA,2166.16808973216,3066.47112815303,6267.59118079386,7172.82868411549,8331.94877208993,8895.13543791559,8667.95171632013,8540.72335084664,7388.59393899238,7264.07956781543,7422.02790339989,8056.95043362745
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle East & North Africa (excluding high income),MNA,..,1617.28086059971,3658.7978722426,4157.8760985776,4629.72256159212,5010.58188418024,4623.35241080676,4469.44424435896,3960.76990554289,3924.92335710536,3817.68617419562,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle East & North Africa (IDA & IBRD countries),TMN,..,1618.59715477627,3678.17806961019,4178.6853719103,4652.15790509863,5036.02618689012,4641.49594213648,4485.98378975453,3972.17573308275,3934.6167024567,3823.83320020438,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle income,MIC,910.984720423999,1272.37346203347,3261.22517382095,3916.5887196724,4574.34268814012,4823.5332016916,5050.44577555931,5176.45363633362,4850.3466122434,4817.17609489435,5229.03176445357,5483.97202284359
GDP per capita (current US$),NY.GDP.PCAP.CD,North America,NAC,23645.6143148159,35147.8765944311,46483.0250862199,48373.7003720683,50110.0556704887,51703.2673378574,53052.7900765942,54618.8466196986,55476.8967063389,56340.176507086,58434.030875745,60968.0621546807
GDP per capita (current US$),NY.GDP.PCAP.CD,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,OECD members,OED,17465.1243224734,23658.5520906224,34569.8280365075,35981.4353992961,38473.988504588,38185.8504548049,38444.7537576297,39000.2966047222,36603.7180811874,37070.560613065,38407.7692808778,40351.5440292243
GDP per capita (current US$),NY.GDP.PCAP.CD,Other small states,OSS,3139.69250376042,4384.19916353675,10985.720160217,12462.8918380439,15048.7563655526,15464.6514243882,15705.6605527282,15831.0856726249,12832.0401307779,12404.2014376453,13422.2439405735,14681.8913483276
GDP per capita (current US$),NY.GDP.PCAP.CD,Pacific island small states,PSS,1429.17491642347,1755.00392620736,2642.20370081301,2897.48396856551,3404.54485018573,3591.8513785863,3676.08082026323,3945.60308325754,3782.03277671077,3885.78208827538,4080.52619674354,4192.61845547684
GDP per capita (current US$),NY.GDP.PCAP.CD,Post-demographic dividend,PST,19031.721465471,25734.3028603842,38069.2185899195,39509.7953694002,42293.5887856437,42071.3082246591,42297.6867756693,42966.7300271838,40474.3375742049,41182.4280377386,42724.0824887603,45066.3864630919
GDP per capita (current US$),NY.GDP.PCAP.CD,Pre-demographic dividend,PRE,468.318856359485,436.820437774093,1205.69308482261,1386.53892248068,1572.97994065682,1684.11632873211,1789.07184500342,1859.78722790471,1585.58475949801,1403.4323743111,1457.87669385646,1427.8279125479
GDP per capita (current US$),NY.GDP.PCAP.CD,Small states,SST,2984.75624556543,4399.76205384537,9938.97647383798,11191.4953095239,13284.4872386192,13672.58755587,13888.5191819715,14024.729705819,11732.1733942695,11298.8194116751,12125.1629561174,13202.4231194485
GDP per capita (current US$),NY.GDP.PCAP.CD,South Asia,SAS,359.266954886648,447.445334480446,1042.01348302825,1257.66949007979,1367.33878670159,1364.44160182409,1381.88130902405,1494.46118802073,1541.83581285704,1648.67847916526,1867.27224804395,1905.76640960073
GDP per capita (current US$),NY.GDP.PCAP.CD,South Asia (IDA & IBRD),TSA,359.266954886648,447.445334480447,1042.01348302825,1257.66949007979,1367.33878670159,1364.44160182409,1381.88130902405,1494.46118802073,1541.83581285704,1648.67847916526,1867.27224804395,1905.76640960073
GDP per capita (current US$),NY.GDP.PCAP.CD,Sub-Saharan Africa,SSF,661.39183016828,596.414605724777,1357.61844494862,1576.17600390091,1738.47572046513,1782.40854267659,1844.5772487023,1885.50912185369,1669.08836756734,1511.18440801857,1598.96809517926,1573.94328689062
GDP per capita (current US$),NY.GDP.PCAP.CD,Sub-Saharan Africa (excluding high income),SSA,660.756720667927,595.556824405395,1356.7565393121,1575.22275756415,1737.45257087062,1781.42506295342,1843.34454032465,1884.30053688687,1667.86109476848,1509.92828816108,1597.68272667085,1572.60984199739
GDP per capita (current US$),NY.GDP.PCAP.CD,Sub-Saharan Africa (IDA & IBRD countries),TSS,661.39183016828,596.414605724777,1357.61844494862,1576.17600390091,1738.47572046513,1782.40854267659,1844.5772487023,1885.50912185369,1669.08836756734,1511.18440801857,1598.96809517926,1573.94328689062
GDP per capita (current US$),NY.GDP.PCAP.CD,Upper middle income,UMC,1296.5219968253,1967.25450129251,5270.58937697471,6344.15296922434,7533.00586324975,8009.52557126235,8448.56449915141,8651.29022657888,8032.48945868025,7921.73434800409,8663.27388957464,9200.4539541089
GDP per capita (current US$),NY.GDP.PCAP.CD,World,WLD,4279.86329992691,5491.57434781622,8820.88481795176,9538.84465892391,10473.6922343266,10589.2267194676,10764.2401955803,10928.9614177928,10217.5440197826,10248.1111249672,10768.9633561707,11296.7825551582
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 06/28/2019,,,,,,,,,,,,,,,
